Customer Review,Emotion
promo tawar marketing si payah alibi free gimmick laku toko wilayah tangerang barang tawar toko tangerang tidak free gimmick cantum toko cabang aneh,0
blanja abbot kali penyok tidak promo gara habis stok penyok toko cabang masalah tidak belanja toko cabang,0
tidak hadiah baca beli kecewa promo hadiah tidak kecewa,4
beli tanggla bilang souvenir susu nya doang aaa payah,0
packagingnya payah pesan kaleng pecah tidak ganti csnya bukti foto video kirim sudah komplain,0
mengecewakn berhrap hadiah tidak belanja chat pusat kirim kantor cabang nya belanja nya off store cabang pengirimn kantor cabang tidak promo hadiah beli produk susu etalase hadiah tanykn jelas nya kirim nya sebgai konsumen kritis biar kecewa langgann minum susu sehat,4
tidak hadiah tidak info hadiah tidak kecewa tidak sesuai foto,4
barang tidak sesuai,4
kecewa produk kes bungkus ulang lembar berat tidak sesuai,4
beli tanggal kirim tanggal lelet free buku gambar tidak kasih tidak bilang bro diam beli no free beli,0
pesan kasih ar colouring book nya ganti ludo emas paket buruk hadiah tekuk,4
kecewa hadiah tidak sesuai info tidak dikbrin tidak,4
tidak bonus huhu,4
tidak hadiah,4
maaf kasih bintang paket tidak langsung sasar terima nama untung terima langsung hubung pas ambil isi nya box sesuai foto pesan box sih terima aku tidak ambil box sisa alamat tidak label alamat tidak bungkus pakai lakban kertas bening debu kena air pudar,1
konsumen tidak anggap attitude pokok mesti dinomorsatukan,0
layan seller jelektidak pemberitahuan deskripsi toko deskripsi produk order jam proses besok alas overload jual telat proses order konsumen tidak paham overload overload produk tidak muncul toko stop terima order konsumen korban overload sellersaya order ongkos kirim reguler hasil free ongkos kirim nama bentuk tipu konsumentokopedia platform hati hati seller tidak layan baik,0
emas kirim banget layan buruk admin burukk barang penyokk,0
blackmores nya lengket tidak konsumsi parah banget segel dalam lengket kapsul tidak keluar boro konsumsi congkel pakai garpu garpu bengkok,0
kualitas produk ragu komplain kurang bantu,4
kirim lambat kecewa pilih kirim next day pesan h bayar itu kali kali komplain whatsapp kolom chat tokopedia,4
toko tidak kirim barang gagal pickup x kendala toko admin toko tidak profesional tidak tidak belit tidak pesan minggu kirim rabu toko official store timbang layan tidak baik kerja tidak bungkus kardus lap apa,1
kondisi barang kotor sulit bersih,1
terima kotak buka botol tidak tutup,1
terima dus buka dus nya rapi tebal packing bagus terima dus buka sobek penyok bonus lecek kelipet packing tidak niat untel barang nya kayak tidak niat tidak guna bonus nya bagus,0
notes pakai solatip lakban kaleng nya rusak tempel bekas selotipnya tidak enak pegang nya pas nyemprot ajar request costumerlah,1
alat pel bagus barang pesan kirim hitam alat pel jepit jemur tidak kirim innvoicenya tulis items jual kasar ya pakai ancam kasih bintang tidak bantu ecek kirim,0
barang kirim beda jepit jemur hilang uang tidak,4
mudah awet kain kurang serap lantai granit tinggal bekas,4
maaf kasih bintang kirim salah kali kirim perhati kirim,4
seller sih oke kirim cepat barang impor cek produksi kurang teliti kepala sapu lepas tidak kait sempurna coba lem,1
barang tidak dobel bungkus plastik bubble wrap hancur terima untung isi lengkap besi nya penyok,1
barang tidak lengkap packing asal chat kurang kirim janji barang kurang bagus,0
baik kirim cek part hilang tidak fungsi seller tawar tukar barang ongkos kirim bal beli,1
rak letoy banget naro sepatu pasang takut roboh kira kuat letoy banget,1
bahan mudah bengkok sepatu sambung mudah lepas,4
bahan kulit panas kursi kurang empuk standar,4
harga kualitas maaf rentan bahan nya tidak pasang ring peras nya,1
warna lucu ringan tidak kokoh mudah rusak barang datang tidak lecet body ember tangkai mesti wrapping biar tidak gesek body ember,1
tidak lapis lindung plastik wraping dus terima penyok ember lecet kirim minggu nya rabu jakarta beli nya toko official resmi bagus beli toko beli toko hadiah harga murah packing bagus toko resmi hancur hadiah tutup toko,0
tempel tembok tempel kotor cuci kotor tidak lekat sayang harga nya lumayan mahal kualitas,0
pakai tau boxnya kirim engsel pecah payah deh qcnya tidak pecah,0
kunci kendur alias tidak kencang respon seller tidak muas,1
kecewa beli masker pcs tidak video unboxing foto tidak klaim lumayan ambil untung tidak bikin video unboxing ya kakak teliti kirim,4
kurang responsif barang tidak lengkap tulis refund komplain suruh sabar tunggu itikad baik tidak kembali dana nya,4
bentuk bagus tidak simpan memori mati listrik habis baterai mesti setting ulang jam tanggal alarm,1
bulan pakai lampu jam indikator mati tidak fungsi jam tidak jatuh kena percik air mati jam nyala baterai cas penuh tidak sesuai iklan tahan bas,1
pesan hitam kirim putih parah direturn tidak keburu barang kado ulang pakai day ingat tolong dicheck kirim,0
rating bagus kali diffuser nyala baik terima produk tanggal februari langsung coba hasil bagus ikut tunjuk mati bersih produk nyala tanggal februari kali mist tidak tombol on tidak nyala aju komplain chat balas uchii produk tidak komplain sayang produk elektronik uchii tidak proffesional beli diskon kirim produk rusak tanggung tidak ganti minimal baik,1
tidak erti model kardus kayak tanduk kotak tidak sesuai kardus bolong tanduk patah bubble warpnya banget kardus kemas tidak untuk barang better keluar packing kardus ulang biar aman,1
beli barang kirim beda tidak sesuai klik ukur harga nya mahal jual jujur biar hasil berkah,0
kurang sih pesan belah kurang rapi jahit bawah baik depan thanx,1
review barang kualitas bahan bagus tidak empuk sih duduk pantat panas review jual pesan sabtu siang rabu dpnnya kirim butuh cepat sakit maaf ya tidak kasih bintang,4
beli warna biru packing plastik hitam kurir instan lemas paket jatuh seret plastik bantal sobek kurir beratnggung pesan warna hitam pakai toko online masuk plastik kresek instan buka sobek sarung bantal usaha bungkus tebal pakai bubble wrap murah pakai bubble wrap tidak sobek plastik sarung bantal barang lumayan pelit packing ya,1
sayang tidak tukar ritsleting rusak negative quality maaf kecewa,4
koper penyok tambah bubble dus kirim jabodetabek moga evaluasi seller,1
seller responsif packing aman kirim cepat sayang barang tidak cek teliti kirim beli tidak sadar cacat produk retur barang jumat pakai barang tidak retur,1
barang tidak sesuai warna hitam kirim warna biru pas chat tulis all ready sedia ujung nya bilang barang habis main kirim tidak sesuai minta,0
beli nya tidak colok rumah coba colok beda tidak masuk,4
harga jangkau adaptor tidak fungsi tidak power cek engineering tidak betul please check properly sent the packages and pakai sure all the hitam works,1
gagang bengkok pecah tidak niat packingnya minimal gulung pakai kardus bekas biar tidak rusak produk belanja official store belanja toko tidak foto barang langsung buang masuk sampah bagus apa produk kirim packing tidak aman tidak guna,1
kecewa order beli produk kenmaster kirim label beda foto etalase produk bulu tipis gagang tidak panjang,4
kirim cepat susun minggu barang cube kurang piece cube polos lemari tidak kokoh harap jual kirim part kuranganya baik bintang barang udi terima saran tabel verifikasi part aksesori nya tidak pasang tidak merek resmi komplain lembaga lindung konsumen indonesia,1
kecewa sih gambar tarok tas asli mleot beban berat gantung baju kecuali gantung ukur bahan nya tipis,4
kunci kurang baris muat baris baris tidak kunci tidak pakai baris sisa kardus utuh kayak kurang lengkap pas kadung klik tetima mohon kali cek teliti kirim,1
barang samping bonyok buka pas bongkar sekat kelupas kena gesek sekat tidak rapi press resin nya sekat depan penyok resin moga depan check quality controlnya tingkat,1
bahan tipis penyok packing tidak sengaja peser kardus kirim lembar tidak,0
kotak tidak rakit bahan tipis patah terima packing tidak baik tidak komplain uji nasional boxing barang murah wasting time belanja hitam barang uji nasional boxing aduh repot,4
kaca plastik pesan rusak barang terima barang cacat toko tidak percaya tawar ganti rugi ribu hitam barang rusak harga beli itu proses belit belit toko percaya,1
barang tidak sesuai gambar plastik keras tidak tumpuk sepatu bingung rakit plastik mudah leyot tidak puas,1
duga beli barang kasih kondisi cacat benar wkwk pecah barang urut total hitam order kualitas barang plastik tipis tidak sesuai kira tampil toko tampil overall i wouldn t recommend this to iya all,1
tidak outer box fastener note komponen lengkap barang gores segel kertas sobek rencana pesan souvenir,4
barang murah keset sulit buka payung tutup payung sesal deh beli,4
kecewa barang tidak toko nya tidak tanggung respon nya banget kecewa beli baca komen respon nya banget delivery nya kacau nyasarin barang tidak tanggung beli barang barang tidak kecewa,4
warna tidak sesuai pesan tulis catat cancel warna pilih tidak,4
pesan lampu bubble wrap bubble wrapnya jadi langgan pesan bubble wrapnya,4
masuk buble warp bungkus mesan barang bungkus sama lam mudah pecah terima kasih,1
barang selamat packing kurang tambah buble buble nya kayak packing,1
banyak panjual toko diamon barang kirim tidak cek kondiri barang fungsi tidak barang kirim tidak fungsi pas buka tali rekat putus jual sampah buyer mohon beli toko kecewa order toko barang sampah buang buang uang mending barang fungsi rusak tidak pakai,4
bintang ya chargernya patah tidak cari charger charger nya alat salah kirim,1
humidifier diffuser beli pasang kantor keluar bunyi berisik aduh shock kecewa banget produk tipe works well butuh besar hati jual tukar hitam tidak sesuai spec,4
barang pakai minggu uap nya tidak muncul kecewa tidak apa in murah beli ya barang tahan minggu,4
error nilai ppm baca ribu kualitas jelus tidak cek kirim kecewa tidak beli,4
parah juragan barang lenceng alat merek baterai karat murah ya bintang no komplain mahal ongkos kirim balik anggap apes,0
goda harga murah tidak sesuai barang deskripsi deskripsi tulis paket sarung kulit tidak seller kirim barang minta maaf proses selesai butuh biaya tidak kembali sesal beli,1
kualitas gunting kurang bagus gunting rumput tidak tajam sebab bilah gunting nya tidak rapat celah akibat gunting tidak maksimal jual responsif barang kurang muas,1
berat tidak tajam potong daun tidak,4
kirim cepat tidak tajam ranting butuh tenaga lumayan gunting,4
barang tidak sesuai gambar original kait plastik gambar kait stenless besi,1
buckle kait tidak kuat strap,4
pesan warna putih warna kusam cenderung warna kuning kayak plastik murah beda tidak kayak pertamakali pesan tipis,4
epak kurang saveti barang terima rusak pecah retak tidak pakai,1
terima packing buka pecah komplain kembaliin barang ribet repot,0
produk cacat bolong pabrik emas kurang aman barang pecah banting bentur,1
beli pmbelian sbelumnya pot bagus nih beli pot kayak bekas tembel plastik retak beli,4
barang kurang mulus beli dua sobek bantal,4
barang bungkus pakai bubblewarp pecah tau jasa kirim emas jasa kirim banget asli lumayan kecewa,4
pesan warna putih datengnya abu kali kembali gudang sarinah warna putih refund uang pesan warna putih datengnya abu ya lelah,4
pecah gagang seller tidak tanggung tokopedia putus direfund,0
aduh tidak ajar alam ya complain datang retak baik layan,0
beli sekian kali kemas pakai kardus kirim pakai bubble wrap pecah aju barang rusak salah toko pas cek patah serpih kurang coba satuin tidak kirim buka bubble wrap ganti,0
barang kirim tidak fungsi baik lonjor pipa pendek tidak pasang baut tidak lengkap,1
kualitas produk kecewa bahan tipis barang tidak ganti,4
mur baut kurang jual bilang respon minggu tidak solusi suruh kirim jemur kurang mur baut ribet tidak pakai kurang profesional tangan,0
barang tidak lengkap lapor kirim janji,0
rangka besi tipis lemah tulis berat maksimum topang kg kg ambruk berat,0
barang robek jahit tidak rapi lebih baik,4
barang kirim tidak sesuai motif pes kmd kirim barang tukar tidak laku effortnya kurir bayar ongkos kirim salah customer seller ceroboh kirim barang customer kena ongkos kirim retur effort kurir tengah pandemi,0
barang nya robek penyok chat jual bilang wajar produksi masal tulis pakai capslock bilang maaf produksi masal bablas capslock kirim nya cek posisi balik ngebaliknya susah kaku,0
tali tidak tidak ikat bagi tidak pas,4
respon kurang barang tidak sesuai deskripsi tidak solusi tidak respon sih jual,4
tidak muat mesin cuci elextrolux overal bhanya bagus anti air,1
barang ringkih pasang hati besi nya tajam pasang kemarin jari gores,4
pasang palang ukur pendek cacat bengkok cedok bekas besi tekuk pindah posisi palang bagi barang baik tingkat qc nya,1
kecewa kualitas barang kualitas stainles steelnya sih oke batang sangga panjang kurang tidak sambung kualitas mur rendah mudah bengkok patah alhasil jemur tidak rakit,4
barang jelek lubang posisi tidak presisi tidak masuk baut aneh,0
x pakai sangga plastik keranjang sobek jaring tidak minggu sangga kualitas tolong tingkat,1
pesan tidak lengkap pcs tidak kirim,4
barang kirim patah tidak,4
packingnya tidak rapi bungkus plastik hitam terima bungkus robek salah suling mata kait tidak,4
maaf kasih bintang barang penyok pelor hilang respon kirim lambat,4
patah gantung,4
terjemah beranta banget mending beli versi inggris,0
kirim,0
kirim lamaaaaaaaaaaaaa sadar,0
packing baik buku penyok,0
parah sih buku sobek kali cek kondisi buku kirim,1
penyok packingnya kurang aman,0
packingnya kurang muas,1
buku pas buka kotor penyok sisi buku,4
bubble wrap buku kena bentur,4
respon cepat buku sampul hardcovernya penyok halaman halaman posisi balik,4
barang kondisi hancur packing tidak sobek,0
kalimat kosong kecewa menggangu baca,4
buku warna kertas kuning kayak kertas buram,0
jasa kirim nya ganti konfirmasi kurang muas,0
maaf kasih bintang bintang respon adminnya ramah cepat sengaja beli official shop harap cepat kado teman bikin kecewa salah kirim novel retur makan proses gagal kado ya i know maybe human error pesan salah moga teliti depan yamin,4
halo terbit buku cepat emas kurang mohon bubble wrap tidak rusa kirim sayang emas tidak aman buku terima kurang baik terima kasih,4
proses barang pengirimanmya lamaaa,0
jual kurang ramah,0
kualitas kurang bagus kertas tipis buku original,1
jual tidak ramah,0
kirim ya sayang banget buku cacat bekas kado,4
