Customer Review,Emotion
ukurannya pas cepat menyerap tidak lecet,2
packing rapi pengiriman lumayan cepat,2
pengiriman lumayan cepat suka tidak salah ukuran,2
memuaskan cepat,2
produk sesuai pesanan,2
bahannya nyaman nyaman punggung beban tersebar merata desain ergonomis gampang dipakai penjualnya ramah bahannya fleksibel,2
bahannya nyaman nyaman punggung nyaman punggung desain ergonomis desain ergonomis beban tersebar merata beban tersebar merata gampang dipakai gampang dipakai bahannya fleksibel penjualnya ramah proses pesanan cepat proses pesanan cepat packaging aman packaging rapi packaging rapi respon penjualnya top,2
bahannya nyaman nyaman punggung packaging aman gampang dipakai packaging rapi bahannya fleksibel penjualnya ramah desain ergonomis proses pesanan cepat,2
bagus nyaman baby worth it harganya bahannya nyaman desain ergonomis nyaman punggung gampang dipakai beban tersebar merata bahannya fleksibel proses pesanan cepat penjualnya ramah packaging aman packaging rapi respon penjualnya top,2
nyaman punggung penjualnya ramah,2
bahannya nyaman nyaman punggung gampang dipakai,2
gampang dipakai nyaman punggung,2
bahannya nyaman beban tersebar merata bahannya fleksibel gampang dipakai desain ergonomis nyaman punggung,2
sesuai order modelnya bagus nyaman cepat aman,2
barang diterima kondisi baik packing aman terima kasih,2
bahannya nyaman nyaman punggung desain ergonomis beban tersebar merata proses pesanan cepat,2
bagus cepat,2
bahannya nyaman nyaman punggung gampang dipakai desain ergonomis beban tersebar merata,2
mantap barangnya,2
bahannya nyaman penjualnya ramah nyaman punggung packaging aman,2
produk sesuai deskripsi normal no minus ekspetasi fitur berfungsi baik packing aman harga terjangkau seller slow respon,2
produk sesuai deskripsi fitur berfungsi baik takut ya ulasannya kebanyakan penyok pas sampee aman gaiss checkoutnya bubble wrap aman barangnya bagus lumayan kokoh harganya murah lampunya terang makasiih seller senang banget,2
fitur berfungsi baik sayangnya tripod penyok kaca ringlight retak pas pengiriman ya overall alat berfungsi baik,2
produk sesuai deskripsi fitur berfungsi baik ukurannya sesuai bahannya bagus ekspetasi,2
seller ramah responsif order bayar langsung dikirim pengiriman kain bagus green screen berfungsi baik terima kasih,2
kain green screen nya sesuai deskripsi kainnya tipis tidak dipakai baik,2
bebas bahan kimia proses cepat hemat listrik boros listrik muat gampang dibawa bawa bahan kokoh gampang dipakai penjualnya ramah proses pesanan cepat packaging aman packaging rapi respon penjualnya top,2
produk bagus harga ramah dompet tongkat sisi menggosok kotoran kaca sisi menyapu kotoran,2
produk nya oke kaca bersih karet nya oke kain pembersih nya oke bersihkan kaca dipasang,2
admin super responsif cartridge berfungsi baik sayang banget bintang,2
mantap harga miring pengiriman sehari langsung sampee packing aman rapi expired terima kasih,2
penjualnya baik tolong dibungkus kardus aman tanda paketnya dilarang ditimpah dijemur isinya film kamera,2
toko alat ukur repeater oke nih layanannya responsif cepat kirim aman produk drone fpv si lumayan santai bermain camera udara fine tuning posisi stabil bobot ringan waspada tiupan angin berisik drone tello gue lenyap terbawa angin kencang perbukitan sibea bea enjoy memainkan this cheap drone terima kasih bos,2
best seller terima kasih pengiriman cepat senang memesan terima kasih,2
mantap mudah an awet ya barangnya sesuai gambar packingnya aman produk sesuai deskripsi,2
cocok bersihkan layar handphone cepat kotor kena keringat gara gara main game dipakai telepon cairan pembersihnya bening disemprotkan bentuknya embun tidak berbau bentuk alatnya compact sekilas vape ukurannya awkward disimpan saku tidak tidak pengirimannya cepat overall puas belanja barang,2
barang nya sesuai deskripsi foto bersih coba bebas ongkos kirim cepat terima kasih tokopedia seller,2
cepat pengirimannya coba produk sesuai deskripsi praktis dibawa kemana tidak layar handphone kotor brminyak,2
alhamdulillah pengiriman tidak pecah aman tujuan,2
bagus pengiriman rapi tidak sameday ya kemarin day suka penjualnya sesuai ekspetasi,2
bagus banget seller baikbgt tolong kirim buru kado langsung dikirim hasil cetak fotonya bagusbgt,2
bagus kuat kokoh tidak sejajar lurus foto kaki bawahnya dinaiki handphone nya overall okee,2
kualitas bagus pengirman cepat pelayanan baik terima kasih,2
isi lengkap tidak patah dusnya dirakit berfungsi baik,2
harga flash sale kualitas barang nya bagus struktur nya kokoh smartphone nya,2
barang pelayanan cepat packing aman barang sesuai deskripsi terima kasih sukses ya,2
gimbal cocok iphone handphone flagship memiliki stabilisasi bagus gimbal penambah support stabil samsung note berfungsi baik catatan tidak casing casing bantalan pad nya dilepas foto fungsi zoom berfungsi baik fungsi mode video kamera berfungsi baik ganti kamera berfungsi baik handphone murah xiaomi note gambarnya goyang ketimbang pakai handphone flagship stabilisasi tongkat tongsis dipanjangkan tidak direkomendasikan berjalan hasilnya tidak stabil tongsisnya dimajukan hasilnya tidak banget stabil,2
barang pelayanan cepat packing aman barang sesuai deskripsi terima kasih sukses ya,2
produk sesuai deskripsi fitur berfungsi baik packing sederhana kreseknya jebol but over all barang berfungsi baik terima kasih recomended seller,3
pengantaran packaging rapi barang kondisi bagus,2
mantap sesuai normal semoga awet batrainya cristiano ronaldo langsung include,3
paket sesuai pesanan remote shutter nya berfungsi baik tidak ribet dipakai praktis dibawa kemana,2
terima kasih barangnya sudahsampai bagus berguna banget sih pengiriman cepat,2
pengiriman cepat pengemasan aman mudah dipasang bonus backgroundnya hasil fotonya memuaskan tidak ketahanan bahannya copot pasang berulang kali bagus memuaskan,2
barang rumah tidak kerusakan pengiriman dicoba memuaskan terima kasih,2
senang produknya dipaketkan rapi tidak cacat recommended,2
pengiriman cepat harganya murah kualitas oke diplastik foto dikeluarkan plastik pembungkusnya kainnya lembut berukuran mudah dibawa,2
respon pengiriman cepat rekomen belanja toko,3
respon seller baik proses pengiriman baik kurir pengiriman cepat produk persediaan semoga cocok pakai,2
senang produk packingnya tidak dilakban lakban dimasukkan plastik pack,2
barang kondisi prima sampainya cepat sehari terima kasih seller,2
produk sesuai deskripsi pemasangan mudah kualitas gambar bagus pakai aplikasi v pro,2
kendala normal terima kasih respon toko percakapan baik,2
barang oke pengiriman konfirmasi butuh packing tidak tidak pakai buble,2
pembelian sayang kabel tidak sesuai beli kabel produk oke berfungsi baik terima kasih,2
barang berfungsi baik terkendala pengoprasian jam mncba semoga awet,2
pesan jam jam kurang barang pakai gosend instan potongan gosend instan ribu bayar harga refill instaxnya thankyou kakak,2
x beli toko puas adminnya baik butuh cepat response terima kasih,3
pesannya bersamaan packing baik suapaya aman bubble wrap ya pakai grab express memasukkan kantong kurang aman produk bagus tidak kerusakan respon penjual cepat,2
transfer jam barang cepat banget ya harga go send mahal recommended seller nih guys terima kasih ya sis semoga diskon,2
respon cepat gosend pamulang cepat diandalkan dibutuhkan kualitas okeee banget harga hasil memuaskan terima kasih youuu,2
penjual menjaga kualitas barang pengirimannya cepat kali pesan terima kasih ya,3
beli sepaket standnya kupang ntt buru free ongkos kirim wkwk kainnya tipe kasar tangan cocok dipakai green screen tidak gampang robek kotor pakai rekam video ngejreng pas beli standnya lupa beli jepitnya,2
green screen bahan tebal positiveie bag bagus warna hijau cerah oke green screen,2
barang dikirim mantap bahannya tebal tahan air cocok air seller fast respon terima kasih,3
lumayan bagus sesuai hrga ya tipis hitam bagus semoga tidak rembes dpake hujan,2
kualitas mantap kotor goresan uji coba aman kiriman cepat tidak menunggu pokoknya best recomend,3
kualitas barang sesuai harganya bagus dibagian memasang kepala pegangan ponsel menekan kepalanya mur nya,2
tripodnya berkualitas produk sesuai deskripsi packingnya aman sayang tidak tengahnya tidak pasang tidak ngait aluminiumnya lepas tidak menahan beban handphone lem pakai terima kasih si tokopedia toko terkait semoga lancar usahanya overall bagus,2
bagus tripod nya kokoh pengemasan aman rapi pokoknya senang banget terima kasih tokopedia,2
lumayan pengguna bayar ongkos kirim ribu pengiriman cepat kualitas harga handphone oke tidak angin kencang materialnya harga nya dslr tidak rekomen,1
diterima packingnya rapi tebal bungkusnya double buble warping aman isinya penjualnya fast respon fast delivery positif job terima kasih agan penjualnya abang kurir ramah,2
respon admin oke ekspedisi kurir aman packing ergonomis selamat tujuan minus tidak perbandingan barang sesuai foto testimoni harga barang sesuai baterai normal ya juragan,2
packing bagus reson penjual cepat baterai dicoba berfungsi normal ngerekam video ngedrop auto kamera mati dicas semoga normal,2
pengiriman cepat packaging oke seller ramah recommended sih berkali kali beli kualitas oke mantap min tingkatkan,3
seret dipadukan produk original pakai kekuatan masuk overall puas produk bahan finishing bagus haturnuhun,2
barang aman rapi mantap juragan bonus the bast pokoknya wajib blanja olshop boz terima kasih barangnya,3
produk baik dikemas rapi kedap sesuai deskripsi cacat harga produk ditawarkan wajar response seller cepat pengiriman relatif cepat terima kasih sukses,2
kemasan bubble wrap rapi kardusnya penyok arm bracket nya baik langsung dipasang tripodnya kokoh produk sesuai,2
pro harga kaget flash sale respon seller cepat proses konstruksi nya logam kecuali mic holder con base plate tipis baut ball head tidak presisi ganti modif baut konektor arm united kingdom x kurang compactible holder handphone kurang handphone berat suka jatuh posisi menghadap,2
packing kemasan baik aman order sesuai diterima komplit terima kasih semoga batere awet,2
tes baterai compatibel pakai dslr,2
mantap barang tidak mengecewakan sumpah sony a ku awet btrenya btre orisinal,2
mantap harga kualitas sebanding worth it battery orisinal nya by the way beda durasi battery nya beda belasan menit harganya beda ratusan ribu mending pakai battery powerextra beli,2
penantian barang cek kondisi baterai aman charger aman all aman terima kasih,2
plastiknya tebal desainnya kokoh langsung dipakai zoom telepon genggam stabil mudah an awet,2
sesuai harga pelayanan cepat dropshiper terbantu terima kasih kakak,2
kainnya tebal murah manfaat menutup latar zoom meeting pengiriman cepat terima kasih,2
luarbiasaaa x beli toko penjualnya mengerti kebutuhan butuh urgent minggu dihandle libur pakai sameday sampainya ekspress jaksel bekasi puji tuhan terima kasih sok much seller kurir sameday gbu,3
mantap hijau terang sayang kelipet kotak kotak tau ngelurusinnya disetrika kayaknya lengket,2
kesekian kalinya pesan green screen puas pelayanan produknya,3
seller ramah pengirimannya cepat barangnya mantap positif tokonya,2
tidak dikecewakan toko pokoknya urusan videografi fotografi senang belanja,2
flash simple pengaturannya harga terjangkau pemula oke sayang pro hehe,2
kameranya bagus pengirimannya cepat penjualnya ramah suka belanja,3
kameranya berfungsi kualitas gambar sesuai harga ya kamera anak sejenis sayangnya kabelnya kotor bekas coba dibersihkan tidak,2
jakarta bandung butuh semalam packing nya mantap pack nya rapi tidak lecet suara nya enak banget rekaman fingerstyle akustik tau mantap pokoknya,2
proses kemas kirim lumayan cepat packaging bubble wrap tipis jakarta aman dus penyok kualitas barang aman berfungsi compatoble cam iphone apps tambahan dengar hasil rekaman copot mic,2
barang original cek keasliannya coba berfungsi baik pengiriman pos indonesia gila cepat nya ampun tidak obat beli sabtu purwokerto minggu gilaaaaa cooooy ekspetasi fitur berfungsi baik produk sesuai deskripsi suaranya bagus jernih,2
alhamdulillah barang tanggal isi dusnya instruction manual book kartu garansi stiker boya tas boya seperangkat mic batereinya jack adaptor kayaknya koneksi amplifier,2
kualitas produk bagus butuh ngecharge berhubung lampunya cahayanya tidak semerata pakai ringlight ok ringkes bawa kemana,2
puas barang sesuai harapan kualitas bahan bagus kokoh response penjual baik cepat terima kasih juragan sukses ya,2
maaf boxnya gasempet difoto packingnya rapi bre pakai bubble wrap tebal aman guncangan benturan isinya kokoh harga murah pelayanan terbaik penjualnya gila sih pokoknya juara sih build nya kokoh besi kontrolnya sulit by the way control sikunya terbiasa sih enak,2
tripodnya mantap dipakai sesuai kebutuhan ygbsederhana taro handphone kamera suting foto sederhana mumpuni budget fits the function keren,2
tripodnya sturdy ringan manual seller fast response,2
kualitasnya bagus kaki kaki tripodnya kuat bahan tasnya bagus tebal tidak mudah sobek,2
sip barang sesuai bahannya spundbond pesan ukuran sobek overall positif terima kasih impodio,2
harga kualitas spundbondnya bagus packingnya rapi tidak kusut kainnya,2
produk sesuai deskripsi lipatannya tidak mudah hilang disetrika lipatan difoto,2
pesanan sesuai warnanya bahannya tipis ya dipakai foto tembus kualitas menyesuaikan harga sih,2
barang sesuai kualitas oke rekomendasi seller nih,3
lucu banget warnanya recommended harga murah tidak murahan next order,3
barang suka barang nya kurir ramah,2
murah kualitas bagus nyaman dipakai,2
terima kualitasnya semoga awet bagus terima kasih alls,2
lumayan bagus isi bahanny karet lentur pas tangan,2
barang sesuai packing aman cepat,2
bagus suka banget next order,3
bahan jepitnya bagus awet dipakai tidak mudah rusak,2
pembelian awet tahan tidak gampang rusak beli hilang dipinjem tidak dikembalikan,3
order harga murah pengemasan super aman tidak rusak terima,3
bagus kencang sayangnya patah,2
barangnya bagus kak tahan,2
warnanya lucu lembut kulit proses pesanan cepat,2
gampang dipakai lembut kulit proses pesanan cepat penjualnya ramah warnanya lucu barangnya awet respon penjualnya top packaging aman packaging rapi,2
warnanya lucu lembut kulit gampang dipakai langganan puas pelayanan barang orisinal bagus sukses ya,2
warnanya lucu barang sesuai cepat,2
