Customer Review,Emotion
jahitannya berantakan banget gak kenceng aku benyeng dikit udah pada copot jahitannya sedih,4
bawahannya ada bolong pengen retur tapi sayang ongkirnya buat kirim balik ke tokonya jauh di tasikmalaya tolong sebelum kirim di cek dulu kualitasnya biar ga gini,4
bahan tipis jahitan y kasar pokok y sy k cewa,4
kali ini kecewa kurang puas beli mukena dsini packing standar banyak noda kotor di bawahan mukena bagian atasan mukena bnyak benang keluar jd kurang rapih bahan seperti panas karna kasar bahan y warna pink y tidak soft seperti gambar maaf pink y seperti warna taplak meja hajatan selera sih klo sya ga suka beli saat flash sale ukr sih besar cukup untuk orang bb kg,4
barang sesuai ekpektasi terimakasih,2
jahitannya rapi ukuran sesuai nyaman dipakai modelnya keren,2
kaos kakinya sesuai dengan deskripsi,2
mantap nyaman dipake bahan premium semoga awet dan selalu diskon harganya,2
packing rapi barang sesuai deskripsi mantep lah,2
produk yg bagus walau datang nya telat banget tapi gak kecewa lah sama produk dengan harga yg sangat murah,2
kainnya gk tipis standar tebal batik biasa adem lembut variant yg dikirim penjual sesuai,2
puas banget murah tapi ga murahan gradasi warnanya elegan melebihi ekspektasi saya,3
pas untuk ukuran kaki juga bahan sesuai dengan harga dan cukup tebal,2
positive seller fast respon fast delivery rapih tidak cacat positive product diterima sesuai gambar serta deskripsi recommeded seller,3
baguss barangnya original semua lengkap dgn garansi diproses nya juga cepat thank you,2
harga worth it kualitas nya bagus nyaman digunakan tidak ada masalah dengan tali,2
awet banget ni strap nya enak juga tebel jadi ga takut putus,2
produk anak bangsa yang super keren banget desainnya very nice and helpful seller terima kasiiih we love it so muuuuch,3
diterima dengan baik dalam bungkusan yang rapi sekarang jadi strap masker favorit,2
modelnya keren luarnya tebal tapi dalemannya cukup tipis entah akan lama atau tidak bertahannya,2
tingkatkan lagi kualitas barangnya masih banyak benang keluar namun cukup baik,2
sesuai deskripsi packingnya rapi thanks,2
besar sekali ukurannya jadi nggak kepake longgar pas saya pakai,2
overall semua oke seller respon dan pengiriman tapi utk talinya kurang kuat baru beberapa x pake sudah putus next agar dibagusin lg ya thx,2
bahan halus ketebalan seperti batik pada umumnya motif keren akan lebih baik lagi kalo respon chatnya lebih responsif,2
secara keseluruhan sudah bagus namun bagian dalam kadang suka copot copot,2
pengiriman agak kurang cepat tidak sesuai dengan estimasi di toko tapi barangnya ok sesuai specs dan tidak mengecewakan,2
barang sesuai gambar pengirimannya bisa lebih dipercepat akan lebih mantap,2
sweater nya lumayan hanya ada sedikit miskomunikasi tapi ya sudahlah terimakasih ya,2
bagus sesuai ekspetasi original pengiriman cepat cuma pada bagian tombol adjust agak masuk kedalam jadi agak susah ditekan kalau tombolnya bagus aku langsung kasih bintang hehehe,2
produk ok sesuai ekspektasi terima kasih,2
jahitannya rapi bahannya lembut,2
barang sampai dengan selamat dompet nya keren bingkisan premium seperti dompet mahal,2
modelnya keren jahitannya rapi potongannya rapi ukuran sesuai tidak kaku nyaman dipakai bahannya lembut,2
ukuran sesuai modelnya keren potongannya rapi nyaman dipakai jahitannya rapi,2
fast respon sesuai pesanan kualitas bagus semoga makin berkah,2
barang sampai dengan selamat cakep juga modelnya dan tidak pernah kecewa dengan produk eiger,2
nyaman dipakai bahannya kuat muat banyak barang potongannya rapi jahitannya rapi ukuran sesuai resletingnya lancar bahannya ringan modelnya keren,2
overall semua oke seller respon dan pengiriman tapi untuk talinya kurang kuat baru beberapa kali pake sudah putus next agar dibagusin lagi ya,2
alhamdulillah memuaskan walau sempet kehabisan stok tapi gamasalah diganti sama model lain juga bagus kualitasnya mantap pelayanan juga ramah mungkin respon nya aja perlu di tingkatkan lagi,2
sepatunya cukup bagus namun ketika sampai ternyata sepatunya agak mletot dan terlalu berat untuk ukuran sepatu lari tapi harganya sudah sesuai,2
bukan jam harga mahal yg didiskon tapi jam yang sesuai harga beli dan kualitasnya,2
sudah terpasang dgn kaca sesuai ukuran yg dipesan rapi dan kaya kaca mata mahal mantab thanks too buat cairan lens cleaner nya,2
saya puas dengan kacamatanya lagi pikir kalau pakai kaca asli ok tidak harganya memang sedikit lebih mahal dibanding yg lain tapi so far kualitas bagus ringan pula enak dipakai,2
respon cepat barang sesuai pesanan moga awet,2
seller ramah pengiriman cepat gak nyangka ternyata paketnya bagus banget dan kacamatanya memang sangat berguna buat orang yang sering pakai hp,2
barang sesuai deskripsi bagus murah packing dan lainnya rapi recommended bgt deh,3
gak nyesel beli di sini sudah harga terjangkau kualitas bagus rekomendit banget deh pokok nya buat beli disini dan juga lengkap lagi happy belanja di sini,3
packing nya rapi bngt pengiriman cepat kurirnya jg ramah recommended,3
tebal berkualitas jaketnya stylish keren modelnya,2
ukuran fit dipakai nyaman dipakai jaketnya stylish packaging aman proses pesanan cepat keren modelnya,2
barang sesuai pesanan namun utk saya pilih xl agak kegedean mungkin lebih tepatnya l,2
produk sesuai deskripsi sdh diterima aman tks,2
terima kasih brang bagus harga murah cepet lagi cod lagi siip,2
bahan bagus sesuai pesanan packing rapi recommended seller,3
bagus bangettt bahan lumayan teball sukaa padahal murahh tapi kualitas lumayan lahhh tapiii sukaaaa,3
seller fast respon barang cepat sampai packing rapi barang sdh dicoba sesuai order nyaman dipake makasih nowway,2
sukaaaa makanya beli lagi total udh punya pcs suami bilang model dan bahan bagus nyaman dipakai warnanya oke respon penjual mengirimkan barang super cepat,3
jujur utk harga segini sudah melebihi ekspektasi saya nyaman dan jahitan rapi ga ada yg brodol,2
jahitannya rapi ukuran sesuai bahan agak panas tp masih nyaman dipakai sesuailah dengan harganya trims ya seller,2
bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami,2
harga oke dan bahannya halus adem di pakai recommended bgt buat yg lagi cari piyama,3
bahan bagus kain bisa melebar dan elastis,2
peasanan cpt smp kemasanya rapi brangnya bagus,2
bahannya adem halus ukuran besar gambar sesuai ngak sempat foto,2
respon cepat kemasan rapi harga murah barang istimewa,2
terima kasih paketnya sudah sampai barangnya bagus banget sesuai dengan foto dan muat pakai baju ini senang banget ramah orangnya juga,2
respon cepat paket nya juga rapi dan dikirim dengan baik terima kasih,2
masya allah saya kira bahan nya kaku ternya nya bahannya lembut dan nyaman di pake sama suami bisa langganan nih pelayanan nya juga memuaskan pokonya,2
bahan nya enak dan adem bakal langganan ini kak biar motif nya beda dr yg aq pesan no prob yg penting bahan enak buat tidur dan harga terjangkau,2
seller ramah dan fast response packaging rapih dan kualitas kaos ok bakal beli lagi,3
worth it lah sesuai harganya fast respon dari penjual fast shipping juga recomend thanks,3
mantap proses pengemasan dan pengirimannya cepat produknya juga nyaman bahannya,2
barang bagus motif nya jg cantik respond penjual cepat,2
respon cepat segera diproses pengiriman rapi cepat piyama sesuai nyaman digunakan adminnya ada inisiatif untuk mengirimkan warna piyama yang berbeda,2
cepat amat sampai paketnya bahan satin bagus dan halus ramah banget orangnya,3
repeat order seller komunikatif pengiriman cepat fast response,2
kainnya adem lembut tipis nyaman lah klo buat tidur terimakasih,2
piyama kualitas seller responsive prosesnya cepat pengiriman juga cepat sampainya di manado semoga next order bisa sebagus ini yah terima kasih,2
bahannya adem lembut cocok dipakai dalam ruangan ber ac dan bisa terhindar dari gigitan nyamuk jadi rencana mau order warna lain lagi,3
piyamanya bagus sudah beli ke x harga murah pengiriman cepat seller rekomendasi,3
mantab pengiriman cepat bahan tebal tapi tidak panas jahitan rapi harga murah,2
cepat respon baju tidur yg datang sesuai deskripsi ukuran dan gambar xl bahan kaos katun,2
kemasan rapi n baju sesuai pesanan serta pengiriman cepat makasih,2
entah sudah berapa kali saya belanja dari frayday tidak pernah dikecewakan sama sekali bahan adem dan tahan lama d,2
seller bertanggung jawab bahan celana adem recommended,3
oke banget barang lembut anti bakteri barang premium enak dipake deh saya udah beli sekali beli murah tapi gak murahan yakin,2
kali ke pesen kaos kaki disini bahan bagus dan enak banget dipakai harga super terjangkau dan pengiriman cepat,2
sesuai pesanan bahan nyaman dipakai penjual fast respon packing juga rapiii,2
mantaps barang respon pengirimannya harganya juga murah,2
produk sesuai pengiriman cepat packing aman recommended seller,3
gokil harga murah kualitas oke punya,2
recommended seller produk sesuai dengan yang dijelaskan oleh seller pengiriman dan respon seller super duper cepat,3
nyaman dipakai halus juga kerenlah muat untuk kaki saya yang panjang,2
kaget pas dateng ternyata bahannya bagus kualitasnya bagus padahal harganya murah wk,2
bisa muat sampai ukuran kaki no suami saya suka ga tebel ga tipis nyaman lembut positive,2
mantap sesuai dengan yang saya pesan packing rapih pengemasan dan pengiriman cepat terima kasih seller,2
packing rapi barang aman kwalitas cukup baik pengiriman cukup cepat harga sesuai barang ori thank u seller toped dan jasa pengiriman positive job,2
barang sesuai kualitasnya pelayanan toko bagus dan responsif,2
kualitas kaos kakinya bagus dan tebal,2
respon cepat barang sesuai pesanan bahannya adem tebalnya pas packing aman recommended,3
seller responsif sekalii kaos kaki nyaman bgt dipake terima kasih,2
sesuai deskripsi pesanan bahan lembut nyaman dipakai sesuai harga,2
bahan bagus agak tebal spertinya ga cepet longgar halus breathable panjang pengiriman super cepat penjual sangat komunikatif smoga barang awet puas belanja di toko ini thanks,2
oke sih ini bahannya enak buat dipakai tebal tipisnya jg perfect buat sy ga ketebelan ga ketipisan,2
bahannya adem tebalnya pas jahitan rapi sudah lngganan beli d sini dan selalu repeat order recomended seeller,3
pengiriman cepat barang lumayan,2
bahannya adem warnanya cantik tebalnya pas jahitan rapi,2
barang bagus sesuai kualitas dan harga proses dan respon agak lambat mesti diingatkan dulu,2
produk bgs packing bgs pengiriman cpt,2
produknya sesuai gambar,2
pengirimannya cepat barang bagus tapi ukuran maksimal sepertinya jadi tidak muat,2
bahannya enak gak gerah dipakainya,2
beli buat ibu saya muat sampai ukuran besar waktu dikomplain ada yg cacat seller cepet respon diganti dgn yg baru terimakasih,2
puas banget kaos kakinya bagus,2
warnanya cantik bahannya adem tebalnya pas jahitan rapi ini keren banget si harga terjangkau kualitasnya oke pelayanannya okee,3
warna sesuai ada karet di bagian belakang spy kaos kaki tdk mudah lepas,2
sesuai pesanan trmksi,2
warna kaoskaki sesuai pesanan,2
packing rapi proses pengiriman cepat,2
bagus strap nya seller jg krmnya cepat,2
kualitas nya bagus warna nya sesuai dengan yg di etalase pengiriman cepat banget thank you,2
pembelian yg kesekian kali disini,2
bgs cepat respon dan pengirimanny,2
puas banget,3
barang sesuai gambar dan deskripsi namun tali nya kependekan,2
ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan,2
ckup bagus terimakasih,2
wah alhamdulillah sampai dengan aman bubble wrap tebal banget suka sama modelnya kelihatan mevvah banget juara seller,2
bagus bngt cmn klau bisa dpercepat pengirimannya ya kak lain kali,3
alhamdulillah sudah sampai sabuknya keren cepet nyampenya pada hal baru kemaren sore pesannya,2
barang sudah sampai sesui dengan pesana,2
barangnya sesuai dgn yg ditawarkan bagus,2
enak dipakai jahitannya rapi,2
bahannya adem jahitannya rapi tidak menerawang enak dipakai,2
bahan bagus hanya di bagian jahitan mudah lepas,2
ukuran sesuai ringan dipakai warnanya bagus,2
ini sudah ke berapa kalinya beli daster disini dan selalu puas thanks yaa,3
ringan dipakai ukuran sesuai bahan menyerap menerawang sih in mah sesuai harga lah,2
brg sudah smpai dg aman peking rapi kualitas bahan sesuai harga,2
barang sampai dengan selamat jumlahnya pas motifnya bener bener random jadi pas untuk dijadiin bingkisan bahannya tipis tapi bagus,2
harga barang bagus bnget dan sesuai harga warnanya aja cepet pudar sekali cuci aja udah langsung berubah,3
kualitas bahan bagus jahitannya rapi warnanya cantik model celananya cantik nyaman dipakai bahan menyerap keringat ukuran sesuai tidak menerawang bahannya adem bahannya lembut udh punya warna navy dan dark grey pengen lagi warna lain bagus pake banget,2
barang diterima dengan baik dan di packing rapi sesuai deskripsi ada jahitan kurang rapi di bagian kaki tp no probs,2
nyaman dipakai jamnya bagus banget warnanya cantik produk sesuai dengan foto,3
jamnya bagus banget produk sesuai dengan foto nyaman dipakai,3
bagus dengan hrg segitu cuman trnyata kecil aku kira agak gede,2
sepatunya enteng solnya empuk nyaman dipakai ukurannya sesuai desainnya sporty proses pesanan cepat warnanya cantik packaging aman,2
ukurannya lebih kecil dari pada umumnya sisanya ok,2
pelayanan ramah fast respon cuma packing nya kok mohon maaf kerdus nya lecek lecek gitu ya kurang rapih overall oke lah trims,2
desainnya cantik potongannya rapi,2
kualitas produk bagus desainnya cantik warnanya cantik,2
ada karat sedikit di bagian resletingnya sama jaitan sedikit kurang rapih di bagian dlm tapi overall bagus sih,2
sesuai pesanan cuma tempat kartu kurang lebar,2
potongannya rapi ukurannya sesuai warnanya cantik bahannya adem produk berkualitas produk sesuai dengan foto,2
mantab berkwalitaswarnanya cantik potongannya rapi ukurannya sesuai bahannya adem produk berkualitas produk sesuai dengan foto,2
ukurannya sesuai bahannya adem produk sesuai dengan foto,2
beli beda warna tp sama sis nya dikirim warna yg sama udah terlanjur dipack sama sis nya diganti ovo lho ke saya padahal sy terima barang tanggung jawab sekalii celana sesuai deskripsi,2
sudah terima packingnya rapi bahannya lembut enak dipake kurir yg selalu ramah mkshpotongannya rapi,2
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya,2
ukurannya sesuai bahannya adem produk sesuai dengan foto warnanya cantik,2
produk sesuai dengan foto,2
kualitas produk bagus jahitan rapi potongannya rapi desainnya cantik,2
kualitas produk bagus jahitan rapi desainnya cantik cm kekurangannya kl isi banyak kartu jd sesak hehe,2
terimakasih banyak kak pengiriman cepatt,2
desainnya cantik warnanya cantik kualitas produk bagus,2
barangnya udh sampe suka banget sama dompetnya bahannya jga bagus semoga aweeettt bagus bgt kualitas produk bagus desainnya cantik warnanya cantik jahitan rapi bahannya lembut,2
jahitan rapi potongannya rapi warnanya cantik,2
